,goldTotal,goldDiff,champKills,killDiff,towerKills,towerDiff,inhibKills,inhibDiff,dragonKills,dragonDiff,baronKills,baronDiff,riftKills,firstBlood,firstTower,firstInhib,firstDragon,firstBaron,firstRift,time
0,0.2757886293,0.424685465401,0.0687411344961,0.174399615875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0563851549275,0.0,0.0,0.0,0.0,0.0,1
1,0.350883925626,0.519064531785,0.0308709149921,0.0839182287082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152623988882,0.0,0.0,0.0,0.0,0.0,2
2,0.2928118048,0.543990116499,0.0420788316501,0.0755987261723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455205208784,0.0,0.0,0.0,0.0,0.0,3
3,0.191374948095,0.350693341955,0.0598064318193,0.0963023909358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0518228871951,0.0,0.0,0.0,0.0,0.0,4
4,0.165749194353,0.341154345911,0.0335452318791,0.163145653845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046405574012,0.0,0.0,0.0,0.0,0.0,5
5,0.239172917191,0.414706669841,0.0588888054143,0.175898609956,0.0,0.0,0.0,0.0,0.0102096672987,0.0201399112457,0.0,0.0,0.0,0.0408553417204,0.0,0.0,0.000128077332634,0.0,0.0,6
6,0.17177886999,0.431975711717,0.0744363020996,0.220027392599,1.92963614271e-07,0.00035872732219,0.0,0.0,0.000547468317844,0.00289012669715,0.0,0.0,0.0,0.0274457515053,9.12259452661e-05,0.0,0.0104482308437,0.0,0.0,7
7,0.173224145322,0.49485565906,0.061051387694,0.215423909377,0.00962821758875,0.00399604085346,0.0,0.0,0.00200859500822,0.00346192456644,0.0,0.0,0.0,0.0223688412557,0.00209589405238,0.0,0.00188538522215,0.0,0.0,8
8,0.184423287226,0.482143033301,0.0513947440489,0.205006013592,0.00133093877315,0.00684480202845,0.0,0.0,0.0045812953685,0.0165814212762,0.0,0.0,0.0,0.016190081408,0.00906533299198,0.0,0.00243904998577,0.0,0.0,9
9,0.158736341395,0.469766593624,0.0576482381868,0.234084353226,0.00517729748137,0.016880793512,0.0,0.0,0.00528093090047,0.0104488153763,0.0,0.0,0.0,0.0204803726826,0.00569296898076,0.0,0.00580329463415,0.0,0.0,10
10,0.12084600884,0.517281703418,0.0579041337076,0.20438874955,0.00752893487996,0.0304475113721,0.0,0.0,0.0043314705868,0.0168696477308,0.0,0.0,0.0,0.00807683798972,0.0143481859874,0.0,0.00783655046342,0.0,0.000140265474643,11
11,0.140245243515,0.442503672805,0.0541317518557,0.235308355178,0.0105024865446,0.0472502482608,0.0,0.0,0.0116670605527,0.0208221410146,0.0,0.0,4.43604996857e-05,0.00765506039034,0.021055780342,0.0,0.0086966996986,0.0,0.000117139342582,12
12,0.144067935179,0.418687289598,0.0561275637516,0.219375831653,0.0224350370085,0.0614136530673,0.0,0.0,0.00946283041348,0.0315875032562,0.0,0.0,1.50649356929e-05,0.00576536976546,0.0220462813896,0.0,0.00890133142657,0.0,0.000114308555138,13
13,0.117485983889,0.408756873925,0.037197862749,0.236795157546,0.0260773440066,0.0823804856561,0.0,0.0,0.0144392376651,0.0183766345349,0.0,0.0,2.86401069516e-05,0.00542785810517,0.0343634996623,0.0,0.0183373122364,0.0,0.000333109917871,14
14,0.1213450353,0.409380205246,0.0426747107461,0.201120109636,0.0301253608404,0.0918978216962,0.0,0.0,0.01442305714,0.0323616761583,0.0,0.0,1.68209582904e-05,0.00460966779085,0.0341299305606,0.0,0.0174809459327,0.0,0.000434657994943,15
15,0.133661242126,0.368725729933,0.0328118628448,0.2185891152,0.0283543322424,0.110918324578,0.0,0.0,0.0153095324848,0.028154921102,0.0,0.0,3.18491451476e-05,0.00442163281733,0.0437186565005,0.0,0.0148201191085,0.0,0.000482681916921,16
16,0.105343470521,0.344978423488,0.0444139909403,0.23793950083,0.0306557525017,0.126761413683,3.83389505357e-06,0.000127133399581,0.0159359506295,0.0249380610742,0.0,0.0,4.18415517343e-08,0.00402339990083,0.0506307819536,1.6495327566e-05,0.0138545415796,0.0,0.000377208434281,17
17,0.114343691888,0.340162046913,0.0294778776698,0.199938955659,0.0347573548234,0.165503003072,7.36784443663e-05,0.000375380187108,0.0216480888316,0.0353908867883,0.0,0.0,7.54999914759e-06,0.00321767632317,0.0433946934182,0.000144827449459,0.010307132237,0.0,0.0012571562971,18
18,0.138066939285,0.346897443468,0.0166196519988,0.202163217445,0.0474289673909,0.144061883267,0.000313941333989,0.000468399127207,0.0207432573489,0.0274578702315,0.0,0.0,4.17123024781e-05,0.00382337852088,0.0359266494005,0.000227674920685,0.0150107236144,0.0,0.000748290345132,19
19,0.109897647073,0.339672055692,0.0195138675791,0.187283503547,0.0745371822548,0.140817050952,0.000901550665483,0.00272010601722,0.0266026689984,0.030261179184,0.0,0.0,2.74444329215e-06,0.00218185684484,0.0528952111516,0.000381246241287,0.010978221777,0.0,0.00135390757897,20
20,0.124390231417,0.334209121576,0.0154458638833,0.18011483548,0.0625257437471,0.163664343286,0.0019215148627,0.00165961499198,0.0225027522952,0.034427173579,0.0,0.0,0.0,0.00227265713114,0.0491249354289,0.00147917776285,0.00601160142865,0.0,0.000250433130011,21
21,0.0953347473429,0.39450186817,0.0174421375121,0.209156997355,0.0545255045798,0.123710662273,0.000800867407775,0.00319758789589,0.0321782836901,0.0321759722611,0.0,4.62132565787e-05,0.0,0.00245725458835,0.0237757757822,0.00140212909218,0.00885613210189,1.10918830873e-06,0.000436757502267,22
22,0.0924227238833,0.357339157243,0.0214210174882,0.179335236038,0.0501743715131,0.194864175964,0.00213861459394,0.00324523823953,0.0275217802866,0.0469991207554,5.83888176579e-05,8.41609672042e-05,0.0,0.00237923815944,0.0125167375162,0.0010077605004,0.00797574408351,1.48811419234e-05,0.000501652807888,23
23,0.0914238288875,0.332496960928,0.0268281697075,0.203910998707,0.0492861929237,0.162772722632,0.00166742060012,0.00736935083354,0.0342257026862,0.0569434090139,0.000119248604749,0.000343080962776,0.0,0.00246452470447,0.0146685349367,0.00615911767825,0.0088479193648,9.19457445552e-05,0.000380871084164,24
24,0.0952708003449,0.359986821973,0.018965016202,0.173142250387,0.0519103319434,0.187771269136,0.00147781698622,0.00794303478928,0.0273782663265,0.0546782063411,0.000309732646144,0.00123860979314,0.0,0.0023796130238,0.00788470297758,0.00675114282245,0.00246637930885,0.000248003626547,0.000198001372021,25
25,0.0677865497328,0.368538795979,0.016005856146,0.200930482391,0.0788718746735,0.160408973051,0.00180124624004,0.018345249337,0.0242168831113,0.0404656212635,0.000346670849184,0.0018148084748,0.0,0.00245534401483,0.00986267804516,0.00346805500497,0.00326340156877,0.00123656142531,0.000180948692234,26
26,0.0760200300461,0.327100845076,0.0235461415669,0.164025615025,0.0900871898348,0.18900550416,0.00442064781866,0.0134409391494,0.0265305022842,0.0581491520876,0.000691922780206,0.00368164421787,0.0,0.00242326250465,0.00551617056839,0.0121514217622,0.00217457452307,0.000960860695574,7.35758987381e-05,27
27,0.0612576522578,0.37035605277,0.0133905141362,0.176637556154,0.104331274315,0.150391453488,0.00947103270475,0.0263373550542,0.0187044631201,0.0388600402034,0.000943520695419,0.00451296123683,0.0,0.0022823090372,0.0056154871785,0.0136017010668,0.0019813524121,0.00126451999866,6.0754170683e-05,28
28,0.088113738626,0.317577090035,0.0112967026919,0.141274559303,0.0931987230169,0.190931810406,0.0164916192094,0.055318943285,0.0150060746963,0.0330601322169,0.00205438926733,0.00544532265696,0.0,0.00254665665374,0.00449096008415,0.0200473131249,0.00187557210335,0.00120614003293,6.42525893932e-05,29
29,0.0725313765624,0.332410689091,0.0103197058955,0.180091557436,0.0855477232009,0.171216572937,0.0202608145146,0.0380728437214,0.0125952270248,0.0344686644701,0.0035639318292,0.00821112846597,0.0,0.00205836881262,0.00259884152126,0.0224587957615,0.00124080762753,0.00228901351355,6.39376142071e-05,30
30,0.0513223508634,0.291241358349,0.0184620454464,0.157684625704,0.0964025492798,0.225072696978,0.0286216208677,0.0485678507224,0.0111410232201,0.0248065458547,0.00349971779179,0.0138022745392,0.0,0.00270676769055,0.00268798922945,0.0204176794179,0.00133624634722,0.00217961991072,4.70377880583e-05,31
31,0.0889276772427,0.372359329128,0.0075001975941,0.115546653279,0.101057068524,0.149303044239,0.0241358421842,0.0462280771453,0.0131343067746,0.0256273026087,0.00484843451114,0.00895987164356,0.0,0.00240561313046,0.0028744144011,0.0343185456139,0.00100954746025,0.00171419219947,4.9882321051e-05,32
32,0.0591240096644,0.40571438684,0.00778924487373,0.098225072073,0.0740466412772,0.183371806021,0.0185903479972,0.0731149706039,0.00991846223436,0.0227102566152,0.00546616418579,0.0149313113145,0.0,0.00284590073083,0.00340014928777,0.0168493618838,0.00132593418509,0.00253134875457,4.46314575605e-05,33
33,0.0521730528813,0.35294062243,0.00618080181888,0.112047068478,0.0853940129507,0.155469688992,0.0464073058535,0.0909042447895,0.0120950675515,0.0219292871801,0.00398205227377,0.0187589177575,0.0,0.00259982184271,0.00270257420486,0.0314858600913,0.00151912854064,0.00334572474961,6.47676136223e-05,34
34,0.0580848673396,0.327659076779,0.00629650546351,0.111164465863,0.0973368184272,0.190384249559,0.03437618034,0.0731464840611,0.0112660476001,0.025234526127,0.00546590707613,0.0168965912212,0.0,0.0024224520794,0.00262033058258,0.0333093191758,0.00127707986293,0.00301559308346,4.35053591419e-05,35
35,0.0419756609528,0.320065663478,0.00675152014513,0.0773394197768,0.104122777847,0.225013968124,0.0438762922824,0.100957541028,0.0175509451216,0.0150413075042,0.00801870914946,0.0103963112124,0.0,0.00318649177032,0.0034456472657,0.0174685483438,0.00170302873005,0.00302053458378,6.56326847573e-05,36
36,0.0311473365172,0.327658244575,0.00810686689257,0.06499037491,0.0678610559221,0.220385707869,0.0504926839408,0.111827653686,0.0119738969638,0.0293269643737,0.0111854952836,0.0183521166076,0.0,0.00362242581196,0.0031641015542,0.0359428116321,0.00119524216112,0.00268483233136,8.2188967421e-05,37
37,0.0314210721082,0.317273493932,0.0071912648048,0.0646155481687,0.0905846875981,0.201100613204,0.0635292733735,0.11762195558,0.018462600447,0.019670011187,0.00992120917915,0.0170665007223,0.0,0.00399175926667,0.00377740734089,0.0304328465898,0.00178872095128,0.00143497678617,0.000116058760767,38
38,0.0385494154795,0.377444375076,0.00914955705908,0.0519831540205,0.0630958651871,0.184947683777,0.0634063370218,0.0967916044756,0.0118050102426,0.0144730308011,0.0081462159073,0.0240329323651,0.0,0.00263671862247,0.00324190635385,0.0446653907062,0.00147006354176,0.00410421999016,5.65193730565e-05,39
39,0.0474836945018,0.329222730406,0.00664950194752,0.056873437092,0.0786624373969,0.190967503917,0.0532303784861,0.139938673062,0.0113728382055,0.0201159976281,0.00624181501297,0.0140749793511,0.0,0.00380721820688,0.00461559722024,0.0330720209093,0.00191384012817,0.00174581504016,1.15214875852e-05,40
40,0.0417566811631,0.353535770731,0.00879050668367,0.0491923431569,0.0677829510281,0.17291486638,0.0494936107416,0.157290725192,0.0109846882608,0.0239957202358,0.00700450853885,0.0176042882921,0.0,0.00430216712309,0.00378301464507,0.025250032602,0.00183784030891,0.00439104224722,8.92426696935e-05,41
41,0.0448357238669,0.363649231236,0.0135935903419,0.0612323396897,0.0655193551326,0.20332967868,0.0556182651546,0.116264915656,0.00650441927522,0.0126687075779,0.0072615096586,0.0154499077713,0.0,0.00646853300852,0.00446452854096,0.0187334457039,0.00224987277916,0.00214919665933,6.77926671566e-06,42
42,0.0635167716507,0.354474512854,0.0125146544177,0.0505779081474,0.0932842502094,0.184451117695,0.0429493900888,0.124163702559,0.0091583695747,0.0139356716726,0.00719868325342,0.0169517080284,0.0,0.00458974985137,0.00465882113474,0.0116887169203,0.00206448314379,0.00382148879822,0.0,43
43,0.0670704679574,0.330435778075,0.0116776364652,0.0414676355897,0.0723102998602,0.216556216242,0.0481128047203,0.133864009688,0.00726052988261,0.0189041366087,0.0061250693642,0.0180202351735,0.0,0.00550008669816,0.0069724802172,0.0105410224204,0.00203907065325,0.00314252038359,0.0,44
44,0.0730092471808,0.291781735106,0.0159826475478,0.055490135906,0.0941836025383,0.182147776107,0.0602495345322,0.136317146436,0.00892927872959,0.0170428056903,0.00740861193953,0.0234739272283,0.0,0.0085812149698,0.00664612908675,0.0120667619288,0.00392500214091,0.00276444293201,0.0,45
45,0.0663458735491,0.309528602733,0.0140408819426,0.0557004796205,0.0958708514448,0.239061500643,0.0453245952616,0.0936978440621,0.0077008576144,0.0175592792882,0.00896914791446,0.0160579790789,0.0,0.0113350522805,0.00697186217256,0.0028388037732,0.00719327476714,0.00180311385482,0.0,46
46,0.0566783625624,0.314847947312,0.0144221187158,0.0395218984757,0.10334878223,0.212441961258,0.034015032587,0.137914713002,0.00574954728846,0.00934194538038,0.00516876179717,0.0338773949862,0.0,0.00788173458185,0.00510300430623,0.0143113382779,0.00306006806197,0.0023153891766,0.0,47
47,0.0540722434588,0.29345988337,0.0149835181215,0.0404973837789,0.0619730811999,0.298568611268,0.0223827938686,0.136816383667,0.00439560516135,0.00534323172699,0.00774200270853,0.0141199043149,0.0,0.0109957017826,0.00710398261246,0.0164243802572,0.00492847600416,0.00619281669935,0.0,48
48,0.053760002455,0.338221799082,0.0151436187275,0.0630993045696,0.0918155863077,0.206789111463,0.064986455534,0.102410032293,0.0101774934332,0.0118519473493,0.00333292400596,0.0096652429603,0.0,0.00618371423022,0.00408538446864,0.0110522259026,0.00351592127217,0.00390923594522,0.0,49
49,0.0727263311803,0.237812085325,0.0192568934658,0.0414021299937,0.154780521841,0.194258645299,0.0498575167411,0.156006549387,0.0053977978242,0.0113161157621,0.00819339430669,0.012319168752,0.0,0.00402610710169,0.00352358407946,0.0176872806773,0.00384872673099,0.00758715153213,0.0,50
50,0.0689864387062,0.295392528197,0.0160518842376,0.031758905818,0.12347307981,0.246993953212,0.0456204575542,0.103022925976,0.0071163996185,0.0108470242823,0.00550460845827,0.0145496916955,0.0,0.00505895700572,0.00235044189571,0.0135648812951,0.00541947656837,0.00428834566967,0.0,51
51,0.0790308995575,0.259568940296,0.00466495162889,0.0344211120645,0.144667331159,0.215426501049,0.0745241629585,0.0951464161982,0.00925846049453,0.012602943581,0.013099910173,0.0227897726381,0.0,0.00594734205365,0.00297217995455,0.0182218212455,0.00221069873887,0.00544655620846,0.0,52
52,0.105354513845,0.157695144651,0.0314402935714,0.0684280016704,0.140457057831,0.242434146859,0.0681804520683,0.116701339353,0.00329123124879,0.00966571227306,0.00559946679609,0.0181389523282,0.0,0.00199758255315,0.0123616214311,0.0054528237933,0.00644160187274,0.0063600578551,0.0,53
53,0.127478257565,0.223507085272,0.00393252930055,0.0357748764385,0.103191240012,0.18447584453,0.0947163538095,0.114611939834,0.00275615304845,0.0120505265292,0.00770259221031,0.0299505963154,0.0,0.00339193680734,0.00613305835018,0.0337219612101,0.00791279636709,0.00869225239992,0.0,54
54,0.128201374791,0.142653811461,0.0181939823798,0.0852984127499,0.153281325969,0.148163383033,0.0418942571535,0.110948096494,0.00125026629769,0.01,0.0449647705593,0.02,0.0,0.0,0.0115139753565,0.0607404828426,0.0104185737461,0.0124772871649,0.0,55
55,0.08,0.12,0.05,0.04,0.21,0.13,0.09,0.13,0.02,0.01,0.04,0.03,0.0,0.01,0.0,0.04,0.0,0.0,0.0,56
56,0.08,0.07,0.06,0.06,0.13,0.11,0.05,0.09,0.02,0.0,0.02,0.02,0.0,0.06,0.04,0.11,0.02,0.03,0.0,57
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63
